fid,left,top,right,bottom,plot_id,xcoord,ycoord,Number_Burrows,Area_Surveyed,Radius,NN_Elevation,NN_slope,NN_aspect,NN_NDVI,NN_SAVI,Bi_Elevation,Bi_slope,Bi_aspect,Bi_NDVI,Bi_SAVI,col,cor_Radius,WeightedBuff_Elevation,WeightedBuff_slope,WeightedBuff_NDVI,WeightedBuff_SAVI,geometry
719,-700266.4662,7757197.241,-700166.4662,7757097.241,P_719,-700216.4662,7757147.241,104,314,10,616.5517144958073,27.300587360108356,11.811877209500562,0.5823416668515148,655.9114676931802,611.1176960716873,27.729721747374438,93.60470790939041,0.5772225461700659,698.8759478688918,2,8.886125308229886,613.752129206394,26.953876641062465,0.5727639496193617,692.6194064354538,"c(664656.81077734, 6319033.34724328)"
723,-700266.4662,7756797.241,-700166.4662,7756697.241,P_723,-700216.4662,7756747.241,38,314,10,660.9595137520888,34.2358505328156,268.5995676904773,0.5450855019527996,554.1079441664266,662.2455775246634,34.07621346557741,271.03993474882196,0.5307778561895452,562.2310334393824,2,8.267287112928996,661.8753091572513,34.18599822896642,0.5414246550797259,552.7085057235508,"c(664665.456416876, 6318815.50846302)"
725,-700266.4662,7756597.241,-700166.4662,7756497.241,P_725,-700216.4662,7756547.241,28,314,10,644.4322845436122,32.927151862664395,244.86262363959287,0.4650640064717416,596.7628721931592,646.3917040661158,30.899941010870272,240.54105015739904,0.4250971489188997,574.7968291248822,2,8.393623656518232,648.0758245247898,31.750726320218604,0.4493645150165567,573.2956260446629,"c(664669.779334353, 6318706.58479703)"
734,-700266.4662,7755697.241,-700166.4662,7755597.241,P_734,-700216.4662,7755647.241,57,314,10,601.3956528110284,40.05796091870909,69.84412349449991,0.6592039818905987,756.55007054567,608.0901009735355,39.426313396461516,70.95960713002813,0.6620275178401571,748.8762686739085,2,7.653938016163549,607.0969613275852,39.72177627339595,0.6682570791534395,745.1258469595127,"c(664689.233268999, 6318216.39302293)"
735,-700266.4662,7755597.241,-700166.4662,7755497.241,P_735,-700216.4662,7755547.241,72,314,10,618.9703089409686,34.608904051185206,66.51771923267589,0.5698885841127381,817.8946939622017,620.97327090302,34.30753591804654,67.23487586601657,0.5800642929088536,819.1219478972753,2,8.230481128322815,621.7341993507586,33.990639465833,0.5765113751166779,822.1321970676801,"c(664691.394898699, 6318161.9237068)"
736,-700266.4662,7755497.241,-700166.4662,7755397.241,P_736,-700216.4662,7755447.241,73,314,10,634.6367858497819,34.391001591918254,63.322379540614754,0.5813818665808305,821.5886263932856,633.3965107186515,33.35750770433573,63.89453265577154,0.5824530427973158,829.194464708017,2,8.252022172143107,633.8589860332656,33.775956013698604,0.5809214395541116,826.5521307742916,"c(664693.556544678, 6318107.45367796)"
738,-700266.4662,7755297.241,-700166.4662,7755197.241,P_738,-700216.4662,7755247.241,43,314,10,684.0108266874263,43.04526633460957,51.08171863895694,0.5541778103931225,678.2342249403271,685.2831046469573,42.689882354108995,51.240668839935935,0.5461390371520435,671.3201203152469,2,7.308146629579797,684.0108266874263,43.04526633460957,0.5541778103931225,678.2342249403271,"c(664697.879885474, 6317998.51148212)"
739,-700266.4662,7755197.241,-700166.4662,7755097.241,P_739,-700216.4662,7755147.241,65,314,10,714.8952615898829,36.267055335155206,48.93934395545921,0.5038160041480384,664.9961106914998,711.3880333194877,37.31253512017267,49.708127498488906,0.5087389565814876,661.7757383433682,2,8.062685523612863,713.6257803294394,36.77181667849985,0.5063656759375819,664.5593545877882,"c(664700.041580289, 6317944.03931511)"
742,-700266.4662,7754897.241,-700166.4662,7754797.241,P_742,-700216.4662,7754847.241,113,314,10,725.2149450877442,39.20707486698969,105.53314488030618,0.5740943414540316,659.4707446039268,729.1652833388442,38.942963086991924,105.84137598813419,0.5145358160425701,646.2976307285048,2,7.748664399932038,730.2598545404892,38.91452832497548,0.5516401123520734,645.2700138172111,"c(664706.526762401, 6317780.61853769)"
743,-700266.4662,7754797.241,-700166.4662,7754697.241,P_743,-700216.4662,7754747.241,107,314,10,710.5222172827507,39.299456811962806,107.32774858204537,0.4524780607555558,589.7229197215553,714.6273931825912,39.341382924464575,107.18488682303624,0.4735351466290086,592.3020551131515,2,7.738462144082369,713.372454412262,39.336499759062725,0.4721410874636691,589.3760256958138,"c(664708.688522325, 6317726.14351973)"
747,-700266.4662,7754397.241,-700166.4662,7754297.241,P_747,-700216.4662,7754347.241,66,314,10,634.316806746514,35.28187804146671,133.99508953210017,0.6279666653892696,701.9102400093578,632.3169244165599,35.35326593621917,132.81126310720893,0.6312749304935017,701.5038280118848,2,8.16320318596487,632.9869009730622,35.33956733252124,0.630292181973934,701.5657749987959,"c(664717.335724781, 6317508.23632031)"
756,-700166.4662,7757797.241,-700066.4662,7757697.241,P_756,-700116.4662,7757747.241,21,314,10,450.2285210658383,22.031610229026644,13.061073589420745,0.5389518344815435,896.3127843767834,450.20111804946504,21.74081380948411,12.91495917186325,0.540288732415344,892.2355992938069,2,9.269770420493849,450.14061540376844,21.760543216616117,0.5399068055589283,893.5175573179503,"c(664698.405722054, 6319362.24999717)"
757,-700166.4662,7757697.241,-700066.4662,7757597.241,P_757,-700116.4662,7757647.241,22,314,10,484.4623695534293,28.816233979228837,18.585869842563454,0.5610611940836189,684.5708002930011,479.3766264069585,29.171641694744913,17.951192327190576,0.5654846905319394,712.517670789409,2,8.761701465249121,483.82251538820367,28.995639418974292,0.5624981395831249,693.483739627451,"c(664700.567726672, 6319307.79566317)"
760,-700166.4662,7757397.241,-700066.4662,7757297.241,P_760,-700116.4662,7757347.241,10,314,10,537.9880132160349,25.539859029450273,5.689488420217391,0.5095499606949456,867.8911891021799,538.9633473953102,25.34085597973767,4.96376014725056,0.5203783809392077,853.9913073034859,2,9.022855717524694,538.0906603395345,25.20527959281244,0.5105798799704007,860.1949802071945,"c(664707.053838287, 6319144.42838554)"
761,-700166.4662,7757297.241,-700066.4662,7757197.241,P_761,-700116.4662,7757247.241,122,314,10,570.3739817620283,26.936036289949108,6.5565566219805405,0.6585517004434834,732.9886471434578,567.3899387108544,27.8677299242434,7.563211657928944,0.6744183024427506,726.6181327215296,2,8.91512793560634,570.3756248802488,27.70944853435066,0.6694923930156622,721.5824448036745,"c(664709.215908078, 6319089.97120111)"
762,-700166.4662,7757197.241,-700066.4662,7757097.241,P_762,-700116.4662,7757147.241,86,314,10,599.7248310654829,36.6258262152273,30.502380419814614,0.49370103531885245,708.3903790877257,594.4213017814504,33.01295400620209,28.20721992675511,0.5023555817265493,709.3274280745719,2,8.025486437964485,595.7160919732154,33.89228764166707,0.5002196032668034,707.7871378963048,"c(664711.377994161, 6319035.51330406)"
764,-700166.4662,7756997.241,-700066.4662,7756897.241,P_764,-700116.4662,7756947.241,56,314,10,660.3348529538016,24.838380685062525,357.33641825186237,0.5794893279478208,494.8823627832701,661.7261031685907,25.74328657870175,314.7325920954206,0.5635637773730285,508.0555795321993,2,9.074962968000321,660.2253036884417,25.396610939888266,0.5684062823080316,500.96411192908926,"c(664715.702215202, 6318926.59537207)"
765,-700166.4662,7756897.241,-700066.4662,7756797.241,P_765,-700116.4662,7756847.241,70,314,10,687.7965180955894,27.406547044617906,305.24621446255446,0.6067470860933514,599.5600578035759,687.5988469618446,26.575077514782915,312.111940390052,0.6018379889883824,607.7597939816094,2,8.877627934684481,689.2136959031074,26.562172007917926,0.6078601176858157,615.4337289032686,"c(664717.864350159, 6318872.13533713)"
766,-700166.4662,7756797.241,-700066.4662,7756697.241,P_766,-700116.4662,7756747.241,74,314,10,693.4277397041151,22.446169216585808,257.8393186404583,0.6236828024686687,612.6383382683337,695.3838880818982,19.24054716384085,259.84463888071735,0.619630481004183,628.8460620735061,2,9.242386651271854,695.1596761061678,19.095441764776826,0.6227340730392252,625.8891249867822,"c(664720.026501406, 6318817.67458954)"
767,-700166.4662,7756697.241,-700066.4662,7756597.241,P_767,-700116.4662,7756647.241,90,314,10,691.0656061956629,18.32946571126283,187.63939802221313,0.6846115424871342,565.1867705633617,685.1911598378,21.303040442114728,199.07748940860927,0.5920437689901126,585.5248844438801,2,9.492638740430383,686.5331569499301,20.876542816789136,0.6091409786578901,581.7758096125326,"c(664722.188668944, 6318763.2131293)"
775,-700166.4662,7755897.241,-700066.4662,7755797.241,P_775,-700116.4662,7755847.241,109,314,10,534.5925452114793,38.86174287347076,64.83214547031116,0.6053455268782054,662.6632324416502,546.2312919539522,38.37588154210474,67.16563777409769,0.65498037383537,676.5644295875377,2,7.786622739930076,545.9293217904143,38.39345452213977,0.6537847390216849,676.2530181448772,"c(664739.486595635, 6318327.49579149)"
776,-700166.4662,7755797.241,-700066.4662,7755697.241,P_776,-700116.4662,7755747.241,72,314,10,554.4123334240061,30.532197333140775,70.1317010815939,0.5778073345093302,917.9935447936248,558.5325361739621,30.41293699431473,71.78149428684515,0.5989676316302741,885.375693113938,2,8.613438134948735,557.3740123307194,30.994444893027097,0.5980180347935181,904.767996372263,"c(664741.648909764, 6318273.02791719)"
777,-700166.4662,7755697.241,-700066.4662,7755597.241,P_777,-700116.4662,7755647.241,64,314,10,565.2986109823623,28.14201190169126,58.27612517563729,0.6698447365844002,768.737265936558,567.1078739829874,29.616971134756795,59.50967870746412,0.6708540561306711,772.2613296777939,2,8.817812613286506,566.5624463392071,29.256720577383074,0.670652349773081,771.8575592108025,"c(664743.811240179, 6318218.55933019)"
