SurfaceArea,Pred_dens,Pred_AOBs,Bark_south
564.0149084,0.096035681,30.91501971,0
561.8246344,0.075614663,24.14788211,0
558.624042,0.094757073,30.2033954,0
555.2352653,0.126832935,40.45896633,0
537.7578056,0.109034785,33.55269627,0
541.4341878,0.095976792,29.65854776,0
553.2792773,0.098764962,31.20485209,0
567.8679785,0.11020536,35.82193586,0
583.5071807,0.128243334,43.00608045,0
601.053621,0.15707269,54.65158053,0
613.9048269,0.194784668,69.92917181,0
620.797946,0.206206479,75.1297476,0
618.5074794,0.240252565,88.17058682,0
596.5728128,0.235536546,83.24861887,0
577.850306,0.210173495,71.37634711,0
566.8868155,0.180729053,59.68443368,0
557.517285,0.144974428,46.64822467,0
561.9588942,0.120788852,38.94501621,0
574.1392134,0.137758319,45.56324335,0
611.1714157,0.186130993,66.36818775,0
650.3640574,0.223231127,85.6765656,0
672.2405179,0.221485861,87.81096825,0
574.07335,0.150675692,49.99375321,0
584.2789318,0.180013777,61.26086031,0
591.0331854,0.216996738,75.5320657,0
592.805303,0.216174974,75.45313993,0
594.0492853,0.203190371,70.77191689,0
595.9777117,0.204660121,71.5482223,0
590.3856828,0.191042066,65.88816672,0
580.0843336,0.188425679,63.81058384,0
575.8981411,0.199343797,67.2303589,0
580.1274759,0.199609451,67.82099335,0
588.8745873,0.144789427,49.20712517,0
595.4061901,0.152133851,52.37092384,0
595.0949713,0.195721155,68.13154587,0
584.852706,0.24847359,86.4573493,0
570.3526836,0.286066113,98.36476576,0
560.9049993,0.271634982,91.372121,0
553.0010816,0.195374602,63.19371819,0
545.9452265,0.18411598,58.61111878,0
540.7228095,0.133932456,41.67721133,0
536.1566262,0.114736377,35.24648224,0
536.7572572,0.102543938,31.45403593,0
543.6644754,0.095093147,29.50080843,0
559.4892776,0.104830314,33.53337513,0
578.5210275,0.151464549,50.65281931,0
606.5395478,0.184904982,65.40653481,0
631.4341699,0.233751562,87.39304965,0
634.7411001,0.281043154,107.3456105,0
628.6096217,0.287848395,109.1607046,0
606.7508017,0.235462695,84.64008018,0
588.9806536,0.183408737,62.97491462,0
587.2103587,0.159958686,54.41864869,0
591.1823566,0.168961147,58.00508295,0
563.9925161,0.111856254,36.12271201,0
576.9824774,0.16480989,55.16294809,0
590.79553,0.282750573,100.5812942,0
602.2803463,0.407482362,155.7415585,0
614.6976056,0.422308658,165.9363914,0
626.1763913,0.406168334,161.3025711,0
626.7159359,0.426520746,171.2182503,0
613.4404039,0.473802489,190.7616057,0
596.7792554,0.496269995,196.8267041,0
590.3117659,0.455664604,174.871504,0
594.4919724,0.363809264,134.5379554,0
601.4884107,0.363531524,135.9973338,0
608.2579753,0.410038056,158.4812942,0
606.3810813,0.437875767,171.0409437,0
593.9632253,0.422310461,160.3399795,0
583.8478244,0.37114124,135.2196856,0
572.674444,0.295356416,102.3278455,0
560.4668903,0.311499185,106.2546579,0
550.6698957,0.206568997,66.76628527,0
541.8644533,0.191448646,60.60979636,0
536.6706793,0.174148351,54.3509172,0
533.01523,0.137692649,42.2782133,0
534.0724191,0.109729188,33.54021539,0
538.9338021,0.106078847,32.69442544,0
558.0475495,0.113992405,36.44099325,0
584.2060331,0.147929597,49.91469175,0
625.6457172,0.210726717,77.49747003,0
658.6816506,0.262302779,103.2643058,0
646.6770534,0.240213117,92.16966218,0
634.8819991,0.188919892,70.03019081,0
614.7797592,0.177792061,63.61948554,0
598.5198806,0.192210256,67.22957919,0
553.3734821,0.130010256,41.36391298,0
563.8845694,0.21430894,71.1114686,0
578.9340302,0.304204548,106.9057822,0
591.5149675,0.400287888,149.7372706,0
602.2669877,0.533249098,218.0434654,0
616.4519413,0.600481237,261.9955376,0
628.035234,0.550049987,236.8742179,0
634.9257467,0.549312553,239.0432288,0
631.0368955,0.597215359,266.1858135,0
610.3922294,0.559494137,235.521936,0
588.6480873,0.427484979,161.264511,0
576.1373647,0.364867849,130.82394969999999,0
571.2477579,0.328659644,115.0401014,0
577.8612274,0.378073509,136.759056,0
588.3077384,0.408828277,152.7394215,0
591.2881495,0.374122144,138.2353722,0
591.4728932,0.342535427,124.863979,0
587.0151022,0.382279473,140.7215812,0
579.7809302,0.41905163,155.044826,0
571.2814255,0.402479189,145.570057,0
563.6896428,0.369049159,129.6936206,0
560.8025736,0.341253771,117.8759787,0
555.3563929,0.295224477,99.18399086,0
549.3280733,0.227273094,73.76840112,0
544.9603532,0.17641421,55.93761425,0
544.4281119,0.163882645,51.74513284,0
548.5719625,0.15373097,48.77718528,0
598.8234824,0.198827383,69.71470159,0
655.0879063,0.24943009,97.24047784,0
671.2735214,0.21956193,86.87377026,0
683.7001159,0.146615127,57.88046938,0
642.5704189,0.149439094,55.48193771,0
599.1211798,0.189954996,66.46654086,0
533.9555773,0.071945154,21.82005701,0
542.2293487,0.080599768,24.86551753,0
554.2104375,0.103894624,32.91437588,0
565.6251465,0.184583643,60.88443636,0
579.4844314,0.275507505,95.87118517,0
584.3320836,0.294260385,103.97998,0
587.1132169,0.323369989,116.0792864,0
596.2360332,0.267360451,95.44358676,0
603.5538839,0.338101142,125.531652,0
616.8861125,0.428558094,169.5186469,0
628.448518,0.36712202,143.7095782,0
619.5795612,0.266334818,98.76509971,0
597.1934987,0.249768017,88.77766303,0
568.5740251,0.261379257,88.79661653,0
550.4530463,0.213876539,69.26930903,0
554.7702271,0.208597958,67.97436804,0
564.513358,0.230082749,76.81884471,0
573.1379228,0.2578875,88.20128474,0
581.8355024,0.315111305,111.7404659,0
585.5107919,0.468657549,179.6215798,0
587.9967725,0.554028936,223.9315272,0
588.0370131,0.497099002,194.364705,0
583.9081353,0.494698723,191.8137372,0
582.7202528,0.50378515,195.9296309,0
579.9192672,0.485833062,186.1573561,0
578.4707598,0.43492498,161.8438225,0
578.1715376,0.348161408,124.3438776,0
569.6123906,0.300151044,103.6269193,0
560.4775568,0.248921051,83.01510128,0
597.7517816,0.252313118,89.83725265,0
649.7056419,0.262339883,101.8728382,0
683.6311155,0.23195747,93.84468125,0
714.5197166,0.168579308,69.94082247,0
666.8614852,0.132280158,50.74534857,0
542.0812909,0.092274715,28.52692894,0
540.5532809,0.126193595,39.1853768,0
551.5229475,0.086607816,27.20973395,0
566.4920838,0.084988801,27.41629939,0
572.7279547,0.088194827,28.78247412,0
577.7677485,0.09748376,32.15423338,0
570.70062,0.111489182,36.4296364,0
561.6644742,0.136413483,44.12075961,0
565.342178,0.163438918,53.58076815,0
573.1340817,0.275597697,94.85450442,0
593.2637451,0.361235817,133.1531053,0
620.6608184,0.314854002,119.0890007,0
645.0359878,0.251333795,96.53675197,0
658.8405679,0.271071512,107.0783172,0
638.3212811,0.348299422,137.3472768,0
601.1916256,0.33879523,125.3291626,0
579.2678398,0.242419938,83.37714489,0
571.4678566,0.227337235,76.76393697,0
576.3413993,0.284305771,98.71408821,0
582.6778592,0.392332353,144.0297325,0
578.824676,0.490225001,187.9475772,0
573.1940697,0.604846399,246.112601,0
571.9073698,0.601174432,243.4398046,0
570.2770556,0.599320222,241.7248968,0
573.8509479,0.585901151,235.7660679,0
578.2169995,0.537298203,211.4576872,0
591.3226552,0.472685786,183.3495112,0
609.3056352,0.415088108,161.0646484,0
601.76030720000006,0.340791172,126.2902204,0
584.9150353,0.275688338,96.8386047,0
609.9990534,0.265602012,96.94630643,0
652.0800597,0.292066519,115.0777157,0
687.5357731,0.322680226,135.6084903,0
721.2527859,0.309581207,135.7874869,0
684.3221643,0.272529322,111.8781892,0
554.7186311,0.097356255,30.83000407,0
554.4257473,0.114449051,36.35378557,0
554.3779338,0.111888246,35.51746221,0
564.5008691,0.080536696,25.86620381,0
578.3525514,0.074200508,24.38753935,0
580.2060508,0.073321139,24.17111574,0
577.9163001,0.079295015,26.06639241,0
565.6707452,0.091920789,29.65212807,0
552.4645693,0.117276148,37.14306345,0
554.195028,0.175677901,56.64088331,0
562.1222442,0.340485862,117.8552268,0
577.7390482,0.337849614,120.0617454,0
601.4457776,0.3519017,130.9679127,0
637.2906058,0.40246322,162.3818862,0
677.7600143,0.39576217,169.2768941,0
691.2047841,0.387681991,168.4520973,0
669.8791263,0.300867401,122.1921217,0
631.8812341,0.269707055,102.1227764,0
599.2161152,0.273018934,98.15370826,0
586.6047939,0.324875006,116.5917909,0
589.3134563,0.426533233,161.0069283,0
592.1587248,0.524888327,209.9967275,0
585.4914062,0.602289884,249.8817297,0
567.7401232,0.626459292,256.1642638,0
549.5208544,0.58599344,225.8230522,0
549.9317485,0.598502816,232.6690425,0
556.8218294,0.606714042,240.1109201,0
584.8054467,0.568298965,230.3938112,0
627.0119599,0.543986076,233.0577304,0
623.2331658,0.417022918,165.6796059,0
595.5529586,0.268615484,95.82490453,0
613.7731673,0.254095792,92.94549414,0
652.2071919,0.29852337,117.932829,0
688.0002493,0.334556583,141.3805901,0
723.976814,0.326468529,144.6913154,0
698.003317,0.28173034,118.3600205,0
649.2600032,0.23405347,89.9835144,0
555.0481348,0.118495886,37.71541159,0
561.7307586,0.122985627,39.65983778,0
566.4341668,0.133276799,43.43831963,0
572.187721,0.146595033,48.43320571,0
578.1970918,0.108353039,35.84537671,0
584.0913182,0.103461026,34.54154005,0
583.7226925,0.110007806,36.75406726,0
578.2040228,0.128620904,42.74542331,0
568.9720031,0.146211062,48.03018766,0
562.9105465,0.140736518,45.67444216,0
564.3181821,0.152312979,49.69765542,0
566.5086906,0.146821477,48.02844134,0
567.4072458,0.151208636,49.59195035,0
570.5727247,0.176173896,58.48470985,0
585.7118536,0.23505637,81.5533408,0
612.123823,0.347248666,131.2529164,0
644.5563245,0.497982804,213.5298175,0
679.9530292,0.377023861,160.4012492,0
704.1322548,0.381011688,168.1574404,0
708.7814574,0.365645655,161.3317528,0
699.24678,0.3732052,162.9969226,0
683.9689127,0.460638266,205.3561934,0
675.1406965,0.621194647,300.9743855,0
676.5719932,0.607829098,292.4813474,0
663.7835956,0.65948605,322.5307364,0
629.6945226,0.571343546,249.9034389,0
592.578473,0.476733579,185.7329521,0
562.5836317,0.398464146,141.6435685,0
580.5628261,0.354558111,127.517053,0
626.0770948,0.392448872,154.809815,0
625.512518,0.353219606,136.7979371,0
595.6456858,0.255856274,90.88128354,0
611.7517034,0.222006466,80.11192218,0
654.7882422,0.234117192,90.77650927,0
695.3175733,0.2572984,106.740959,0
733.241428,0.251150615,109.6521291,0
708.4174891,0.247074149,104.0847644,0
556.9960228,0.149006435,47.94803986,0
560.1242914,0.171700089,55.891743,0
566.6710766,0.185046911,61.15589844,0
576.7009422,0.179664409,60.34272347,0
589.9636821,0.145102957,49.40836581,0
592.524914,0.14655337,50.13963139,0
587.4605274,0.099003842,33.21379388,0
582.9458051,0.090053121,29.92402793,0
576.0057318,0.098224843,32.30527511,0
571.167559,0.113507187,37.13500819,0
571.0119691,0.142226479,46.84042212,0
570.4555825,0.17178139,56.95023422,0
570.6576862,0.172352834,57.16781096,0
567.0941286,0.156037361,51.210706450000004,0
562.4315872,0.220186494,73.0058393,0
567.258319,0.366145856,129.3232322,0
582.3046174,0.396110347,145.5854827,0
618.1707467,0.264077613,97.62683459,0
682.2950205,0.372797778,158.8485032,0
743.3110948,0.538142827,272.3964889,0
779.9375965,0.627087077,352.4234539,0
771.274745,0.697562552,407.3975167,0
722.6364365,0.772430371,448.4564093,0
685.8343939,0.708691794,371.0792052,0
674.3910663,0.568046493,265.5336897,0
680.0759972,0.595315562,285.6197412,0
682.3891316,0.453453259,200.9239966,0
647.0715355,0.36626145,147.5711579,0
602.7859874,0.338302517,125.4509886,0
597.2155924,0.324708607,118.6308816,0
615.1925991,0.30387669,113.4668744,0
613.9495072,0.283755689,104.9305767,0
599.3725816,0.288524314,104.3533269,0
621.1213395,0.312442996,118.14653560000001,0
671.0097671,0.308013971,125.6175196,0
708.7805852,0.277776993,118.32856,0
730.9445915,0.297127923,131.4784613,0
703.5420609,0.260089552,109.2858821,0
561.85799,0.140403331,45.47749348,0
563.0767487,0.163006303,53.21924198,0
565.5572988,0.179160245,59.00094963,0
573.5227399,0.177894731,59.38643555,0
587.3050677,0.160461394,54.60815054,0
603.54783870000006,0.144661579,50.38659709,0
603.1855366,0.154415101,53.88130592,0
589.3216209,0.130087766,44.07860887,0
581.3918232,0.115551662,38.49942074,0
577.3105427,0.105956912,34.98092626,0
574.7576107,0.093383785,30.61719396,0
572.3120999,0.07986645,26.00241426,0
572.3726877,0.089092005,29.06269896,0
581.7105387,0.125349629,41.87933733,0
586.4951051,0.183365313,62.69433185,0
585.6430337,0.211661953,72.88691201,0
587.9878225,0.245477627,85.78821691,0
594.1878364,0.365848453,135.3333804,0
614.0267494,0.533562333,222.4736224,0
643.2018982,0.679511051,326.6521445,0
656.7730509,0.645447826,309.3097346,0
699.3899397,0.564562034,273.1388702,0
717.2982796,0.536104549,261.5515143,0
679.6413487,0.573179209,270.9197191,0
649.5152804,0.633734588,297.9720593,0
616.8747508,0.556438109,236.2862405,0
611.3256706,0.363900412,138.3875596,0
637.858117,0.274742407,105.2072409,0
647.1742661,0.284865437,111.0904761,0
633.5615774,0.325018637,125.9872579,0
621.614073,0.322175948,122.3905891,0
613.3851145,0.375521345,144.0325654,0
611.7836938,0.399691008,154.5931298,0
619.8802626,0.398121801,155.9067596,0
645.6739648,0.319898162,126.1112071,0
682.7996032,0.259330295,105.7258548,0
702.2956026,0.250788201,104.8614073,0
706.7544902,0.274700698,116.5507094,0
684.7422017,0.239490068,97.27835773,0
560.8944917,0.137703578,44.49330475,0
564.8879967,0.162838137,53.33340006,0
578.2421006,0.175383714,58.99481311,0
593.1247518,0.16916334,58.26715719,0
606.8126393,0.179433456,63.40736886,0
606.8967988,0.163259892,57.45377514,0
593.2543777,0.121535777,41.37684716,0
588.7222595,0.103992876,34.99801759,0
594.4539507,0.111573222,37.97475799,0
592.5016677,0.118129216,40.13266313,0
578.2670214,0.09281298,30.61269237,0
576.289769,0.084724129,27.80327022,0
595.8907815,0.122320846,41.8376444,0
612.0253883,0.218818299,78.91840484,0
620.6788312,0.322314425,122.266764,0
617.8116431,0.410592975,161.2240181,0
596.5926609,0.506297704,201.9023321,0
578.1471669,0.497420464,191.253239,0
568.6226648,0.554026392,216.5518895,0
566.3983293,0.446450501,163.6348444,0
630.1108627,0.480677311,199.549311,0
691.3287469,0.46498262,210.0382785,0
693.1707802,0.438536387,195.887726,0
676.8711956,0.400562557,171.4893985,0
630.3995886,0.347564554,135.3103948,0
614.8122036,0.229150132,83.29855243,0
647.8432914,0.249319184,96.11905299,0
665.7850877,0.314194851,127.447855,0
648.9607023,0.352795472,141.7297968,0
632.6610744,0.329575307,127.8131186,0
625.4543533,0.264157638,98.81107798,0
629.997818,0.30943983,118.5464082,0
645.1562443,0.353341563,141.1447074,0
658.2096851,0.283515941,112.3898695,0
666.1851671,0.221077041,86.84975614,0
561.7637324,0.128372986,41.44775939,0
577.0945744,0.143190618,47.67356654,0
589.8412891,0.148209179,50.49455918,0
598.4454978,0.165090395,57.31783868,0
602.0969102,0.153791675,53.55855026,0
597.7006585,0.125299561,43.01268347,0
601.3383766,0.120153679,41.44728587,0
620.5656582,0.137201174,49.03975463,0
624.5380618,0.141979154,51.13871127,0
600.7946492,0.106378625,36.55280245,0
593.7013286,0.101342947,34.37451021,0
612.3068411,0.195376417,69.97156234,0
626.9558202,0.303815641,115.6093579,0
636.2990979,0.440235432,180.6799672,0
626.2139219,0.558542556,241.078529,0
582.9089905,0.519312732,203.8715067,0
543.3928138,0.397344531,136.3499116,0
540.8270719,0.461383303,162.7067285,0
566.0228885,0.525109399,200.8453641,0
628.1628979,0.427557523,172.1250617,0
678.5214396,0.335424765,139.8526682,0
685.802086,0.302843983,126.0071302,0
670.3922718,0.304396739,123.8784693,0
625.3819152,0.272044281,102.0446478,0
617.6472446,0.297107198,111.0899211,0
679.05731,0.350400872,147.1471277,0
710.6879241,0.335887475,146.7141324,0
666.6334941,0.285250835,114.6009781,0
637.9299608,0.284908618,109.5225659,0
655.8012482,0.314169606,125.5263724,0
669.6899612,0.322892754,132.189218,0
656.7111254,0.292751087,116.1959076,0
643.420492,0.239332509,91.34250472,0
574.5846211,0.129306414,42.71021882,0
582.4297997,0.159764683,53.90727555,0
585.6379846,0.176291801,60.06969895,0
591.1218719,0.147872708,50.48518054,0
597.5597473,0.127719115,43.85491761,0
608.0973541,0.124660688,43.53237462,0
634.2232746,0.136939152,50.01927742,0
649.1931074,0.15313334,57.49113121,0
635.1208004,0.161183801,59.33092926,0
629.8255026,0.165862243,60.61703552,0
633.00481,0.274662067,104.3715236,0
632.5854694,0.39679326,158.4768925,0
632.3798692,0.41208514,165.7309581,0
616.1001208,0.422732368,166.5167872,0
572.5255907,0.513073374,197.1211292,0
537.7211393,0.458067872,160.3427773,0
551.9717232,0.473099267,171.3305653,0
587.923609,0.478665369,185.20101,0
648.977411,0.545390293,242.0546507,0
697.6075366,0.536899831,254.8698941,0
703.014897,0.404485967,180.2115985,0
702.8985679,0.329753024,142.0920912,0
684.8359635,0.316993509,132.3960602,0
690.9677647,0.29497809,123.2885374,0
745.9485621,0.339740555,156.0059781,0
759.7845073,0.377227293,179.3490002,0
692.3337802,0.309197984,130.1612793,0
649.5106956,0.206430195,78.69441317,0
682.3769249,0.193669689,77.26231415,0
698.4452976,0.2463733,102.3059694,0
656.6086041,0.23698572,92.22589828,0
570.7233306,0.15670596,51.76895135,0
574.9745802,0.17993788,60.25863011,0
576.2255735,0.181568075,60.96542807,0
580.4806718,0.144357459,48.35528844,0
592.7164235,0.125931158,42.87433495,0
607.3129656,0.131830435,46.05102815,0
629.9942521,0.151671281,55.23902699,0
648.8308886,0.198431504,75.37763583,0
655.8155246,0.308683773,123.066567,0
662.3256351,0.250134045,98.61844941,0
650.1441055,0.242517678,93.62019903,0
636.0700304,0.233180292,87.80454253,0
624.3289999,0.281386108,105.7219587,0
603.4098151,0.38763333,147.0342625,0
573.6757219,0.485014072,183.7664218,0
558.4103303,0.618994793,247.6817728,0
593.4497403,0.527558705,211.8720831,0
636.833687,0.44208485,181.7588604,0
696.4253443,0.429325868,191.7917247,0
746.2617373,0.43662636,209.7889701,0
765.4472572,0.424596317,207.9939051,0
788.5635306,0.426708421,215.5500906,0
770.3689616,0.398935092,194.2233847,0
756.0183809,0.354623543,166.0910517,0
772.3419938,0.319937816,150.8730033,0
760.7103976,0.298448081,137.5148431,0
699.7143454,0.275915151,115.9508024,0
656.7377386,0.256481064,100.4686942,0
678.5125991,0.227187022,91.07891883,0
687.7407066,0.205741773,83.02781304,0
655.5309657,0.194496997,74.55546119,0
643.6332745,0.210311887,79.55734044,0
666.1638418,0.241580365,95.52924122,0
684.5022104,0.259927573,106.2546046,0
695.9438865,0.268048918,111.7176245,0
681.8799725,0.233500324,94.26800922,0
557.0141645,0.129463481,41.45607781,0
563.5583472,0.143058413,46.51005019,0
568.4873515,0.160144882,52.74877975,0
574.3094727,0.173225519,57.83845886,0
578.8696134,0.162502435,54.5370423,0
591.4814349,0.141587995,48.29334693,0
607.2896463,0.128318111,44.78671387,0
621.2568748,0.126255964,45.05825763,0
633.1615832,0.129367885,47.08740624,0
649.6239856,0.131687355,49.20457905,0
665.5808817,0.186655045,72.49022644,0
651.6603991,0.319731027,127.2085701,0
635.9343204,0.298040714,114.7819819,0
618.4874461,0.259031665,95.64760553,0
595.9294135,0.254434611,90.37276569,0
580.3575939,0.26159279,90.71625987,0
581.4651304,0.324254636,115.3159958,0
625.9403818,0.37860752,148.3794525,0
666.2245485,0.429299649,183.4599135,0
728.519197,0.424620555,197.9741654,0
794.6716115,0.407484832,205.4926835,0
820.9476704,0.413344694,215.916085,0
832.681913,0.456529387,247.2473911,0
776.0680063,0.429582115,213.8840936,0
720.0896602,0.365082861,163.6200884,0
720.7806544,0.355151061,158.6266716,0
718.878503,0.32005786,140.4874324,0
688.1112294,0.268985315,110.8841818,0
668.8983277,0.239658083,95.09945029,0
680.6050444,0.168770777,66.69914991,0
676.0902529,0.201008481,79.62740192,0
664.7009242,0.185984902,72.12012651,0
665.6380939,0.174837569,67.69003662,0
674.8570204,0.174701261,68.57137858,0
677.2827014,0.17482077,68.86750775,0
658.3910799,0.163260185,62.328745670000004,0
543.1679182,0.128230408,40.02872506,0
549.4007367,0.147191507,46.6986912,0
555.5254494,0.157589263,50.68589231,0
563.2617561,0.165793114,54.18733857,0
576.5476813,0.177295739,59.48990391,0
585.8344384,0.193381449,66.22664596,0
596.359774,0.203613469,71.20676075,0
611.6108203,0.153283878,54.21772468,0
614.7816121,0.127080333,44.88698098,0
614.4248881,0.134613946,47.60620356,0
630.9206216,0.139640899,50.77959363,0
649.6448714,0.183425915,69.46807527,0
637.8310895,0.25515999,97.03015139,0
622.9079338,0.262053356,97.55307898,0
605.5212747,0.216493735,77.19304162,0
588.1845384,0.180950789,62.00718208,0
586.5196824,0.195196887,66.95821349,0
594.1118728,0.381475735,142.0799992,0
636.8424269,0.554115867,242.5813084,0
677.2159714,0.521231086,238.0082373,0
760.3851698,0.502712215,254.9574635,0
852.0986188,0.452455439,250.222802,0
839.1872009,0.353968073,183.9648703,0
795.6698405,0.304954051,147.3242746,0
725.980178,0.288909972,126.5795362,0
668.8328627,0.310666045,126.4142462,0
681.4861466,0.322582603,134.3704121,0
696.6765137,0.293051157,123.4084863,0
678.8852513,0.245343814,98.99173126,0
672.0272869,0.225697085,89.57161235,0
669.3649712,0.213619607,84.12622239,0
651.4130694,0.22148883,85.09163077,0
653.5013476,0.241849088,93.82217649,0
655.5509324,0.210291296,81.02227746,0
650.2970557,0.179698182,68.05710345,0
544.1381196,0.124555781,38.92054354,0
543.4901348,0.140623291,44.06191463,0
549.2578398,0.156041514,49.60145368,0
557.4794853,0.15072768,48.56555178,0
574.5876359,0.135153971,44.7031386,0
588.7043341,0.192939494,66.39216032,0
596.3265819,0.219827805,77.27390842,0
610.4937556,0.195399034,69.77344387,0
606.5377136,0.155934913,54.73546567,0
596.1784323,0.126404027,43.29075839,0
612.8859417,0.115776164,40.66618577,0
633.8469584,0.179121767,66.11069204,0
620.8240561,0.177378442,64.08948319,0
603.5952011,0.153087486,53.43668698,0
586.4104166,0.131042323,44.19156706,0
576.776613,0.135045761,44.83703273,0
598.3407944,0.189731038,66.29693381,0
622.3065523,0.357325843,137.9188468,0
678.6140868,0.337964398,141.0770004,0
739.8081852,0.400828792,187.5874845,0
820.301217,0.496571123,270.7607758,0
890.6157058,0.576715331,358.0301085,0
815.3865673,0.511679275,279.7714342,0
719.7730853,0.343118197,152.240762,0
670.5545119,0.240860441,95.84938976,0
636.7982188,0.201988635,75.38993177,0
657.9435437,0.197040688,75.86747935,0
682.7875767,0.183914563,73.21651928,0
667.2794013,0.181514574,70.57733696,0
608.1305389,0.192619477,68.46368774,0
588.4439964,0.172458542,58.98755981,0
570.5052751,0.1506097,49.66086527,0
564.5433449,0.166969158,54.70946764,0
603.316539,0.220716237,78.51463745,0
645.3917313,0.254806147,98.0321356,0
714.4618832,0.259626592,110.7655922,0
786.5481545,0.317593762,152.3866626,0
819.7193364,0.396732421,205.323894,0
829.9772586,0.430585479,229.3821277,0
737.6640458,0.366106073,168.1505696,0
638.2374231,0.319591699,124.5283637,0
620.8503902,0.278122697,103.7894531,0
619.6296012,0.239241006,87.92848352,0
647.1095695,0.211789688,80.58864251,0
674.2312759,0.177332509,69.58424525,0
598.6177977,0.136546641,47.07094543,0
584.8752311,0.131019662,44.06806409,0
570.804463,0.139406751,45.86164909,0
566.8970651,0.180154771,59.4878218,0
606.9139831,0.221960352,79.46084814,0
653.6146041,0.23803003,92.24561331,0
709.6854501,0.302007177,130.0000944,0
756.4798401,0.347252926,162.2083582,0
742.2422792,0.343347438,157.1139301,0
716.4161171,0.327692311,143.7890593,0
656.0279116,0.287800033,113.9002295,0
595.6664197,0.244850773,86.6686013,0
606.5510383,0.233839536,83.9833197,0
631.1473709,0.238210967,89.14799444,0
577.2936645,0.174711724,58.66176312,0
578.9145807,0.197258347,66.83387818,0
579.8983157,0.225502863,77.22135157,0
585.7965676,0.239993555,83.40952776,0
624.2058987,0.219126307,80.61000293,0
670.1972375,0.232794297,92.3533527,0
701.9564937,0.34239445,148.1202102,0
716.2332261,0.374547087,167.6676752,0
691.7873955,0.311245028,131.0282666,0
663.233386,0.26633178,105.7224629,0
638.9484492,0.247665389,94.1198474,0
625.5330305,0.210187985,77.27161137,0
641.9651168,0.186840491,69.99113306,0
545.6512747,0.164883197,52.19212816,0
550.5494622,0.187929731,60.39685861,0
565.05392199999994,0.228543855,76.33843189,0
592.0840666,0.274974951,97.74755832,0
643.0556309,0.300273507,117.0441476,0
697.0370065,0.341806123,146.7832248,0
718.8580485,0.368210325,164.9457413,0
716.4432308,0.339409085,149.6640792,0
692.6354823,0.304818286,128.1846272,0
663.2985135,0.272703977,108.5141024,0
654.1081403,0.244950563,95.21382801,0
657.8185849,0.218411907,84.65556157,0
653.6825554,0.208050098,79.86585587,0
640.1108234,0.18705781,69.87518833,0
531.0943025,0.120835878,36.82088422,0
529.1054095,0.126273747,38.38021751,0
530.6016414,0.167761754,51.67545901,0
549.7140411,0.228918235,74.39693943,0
592.3544855,0.2922741,104.6185365,0
651.5917245,0.322877225,128.6094897,0
707.2260589,0.291181124,124.386296,0
722.6806288,0.289004765,126.0485837,0
709.8501627,0.270265744,114.9913701,0
681.6004193,0.259539164,105.6305138,0
644.0570455,0.246569839,94.41964929,0
632.2665648,0.2134883,79.41211767,0
635.5306675,0.153587495,56.45464162,0
624.3903672,0.162399789,58.78704872,0
531.2220846,0.119841923,36.51684632,0
527.3764414,0.118075165,35.70443199,0
528.8237063,0.134963807,41.08324591,0
534.2297288,0.176922462,55.00158138,0
556.1801823,0.22814056,74.99804545,0
599.0928521,0.279792365,100.8174691,0
650.9358664,0.299839807,118.2811122,0
704.9121932,0.257160577,108.1491195,0
722.4521335,0.251615014,108.2523518,0
708.8945938,0.237020866,99.58596789,0
673.3274124,0.236677004,94.44415513,0
618.1809936,0.222210007,81.03446228,0
595.9001598,0.18798398,65.39139848,0
597.9784028,0.140173189,48.31882469,0
551.1869536,0.088654202,27.84684935,0
543.2473869,0.178127503,56.33002179,0
532.3757646,0.189172539,58.80605369,0
530.8453827,0.140800033,43.09257602,0
537.2465273,0.140361716,43.47187015,0
547.3141866,0.206550053,66.3526353,0
570.1660857,0.262703424,89.53533946,0
607.8409184,0.281444653,102.9524968,0
656.4865735,0.307614512,122.7213547,0
718.0409566,0.30452584,132.744972,0
743.8170011,0.277628111,124.1034215,0
726.3840289,0.233558606,100.4462242,0
676.0160606,0.214840986,85.47747994,0
600.9206925,0.174965266,61.15568859,0
567.648027,0.13658934,44.65054096,0
553.9071024,0.074347987,23.40378612,0
560.1962134,0.101916405,32.62213417,0
542.9736496,0.132297101,41.32344747,0
530.506643,0.129854045,39.60494168,0
533.976985,0.15503221,47.89798501,0
547.200545,0.170666727,54.25909878,0
568.0961307,0.205859779,68.62628512,0
597.1794996,0.234982437,83.12133876,0
634.272712,0.243189911,91.60862356,0
679.1314724,0.245187783,98.95932889,0
724.8596913,0.252501825,109.0281224,0
734.5859824,0.231500435,100.62563,0
701.9429062,0.21899145,90.58946176,0
649.8027453,0.180750544,68.42280065,0
582.3827377,0.132301944,44.32441175,0
558.5633309,0.069004703,21.88029417,0
566.4075267,0.103359756,33.46265352,0
541.3122919,0.128340056,39.92826222,0
526.8836424,0.122820856,37.14884062,0
530.5154713,0.137170356,41.91338209,0
545.349374,0.183262283,58.26197147,0
582.7782276,0.242155279,83.78256413,0
627.341841,0.269106346,101.1406929,0
673.2150671,0.268997247,108.4891464,0
711.4557836,0.269615469,114.9407702,0
717.3001167,0.237950424,101.1966089,0
699.194372,0.2547444,106.1770458,0
658.8124791,0.243701671,95.37137675,0
